sound_class_list,output,File_Name
[1],N,Dog10_1.wav
"[1, 1]",N,Dog10_1.wav
"[1, 1, 8]",N,Dog10_1.wav
"[1, 1, 8, 4]",N,Dog10_1.wav
"[1, 1, 8, 4, 4]",N,Dog10_1.wav
"[1, 1, 8, 4, 4, 4]",N,Dog10_1.wav
"[1, 1, 8, 4, 4, 4, 1]",N,Dog10_1.wav
"[1, 1, 8, 4, 4, 4, 1, 7]",N,Dog10_1.wav
"[1, 1, 8, 4, 4, 4, 1, 7, 2.0]",Y,Dog10_1.wav
[1],N,Dog10_1.wav
"[1, 8]",N,Dog10_1.wav
"[1, 8, 4]",N,Dog10_1.wav
"[1, 8, 4, 4]",N,Dog10_1.wav
"[1, 8, 4, 4, 4]",N,Dog10_1.wav
"[1, 8, 4, 4, 4, 1]",N,Dog10_1.wav
"[1, 8, 4, 4, 4, 1, 7]",N,Dog10_1.wav
"[1, 8, 4, 4, 4, 1, 7, 2.0]",Y,Dog10_1.wav
[8],N,Dog10_1.wav
"[8, 4]",N,Dog10_1.wav
"[8, 4, 4]",N,Dog10_1.wav
"[8, 4, 4, 4]",N,Dog10_1.wav
"[8, 4, 4, 4, 1]",N,Dog10_1.wav
"[8, 4, 4, 4, 1, 7]",N,Dog10_1.wav
"[8, 4, 4, 4, 1, 7, 2.0]",Y,Dog10_1.wav
[4],N,Dog10_1.wav
"[4, 4]",N,Dog10_1.wav
"[4, 4, 4]",N,Dog10_1.wav
"[4, 4, 4, 1]",N,Dog10_1.wav
"[4, 4, 4, 1, 7]",N,Dog10_1.wav
"[4, 4, 4, 1, 7, 2.0]",Y,Dog10_1.wav
[4],N,Dog10_1.wav
"[4, 4]",N,Dog10_1.wav
"[4, 4, 1]",N,Dog10_1.wav
"[4, 4, 1, 7]",N,Dog10_1.wav
"[4, 4, 1, 7, 2.0]",Y,Dog10_1.wav
[4],N,Dog10_1.wav
"[4, 1]",N,Dog10_1.wav
"[4, 1, 7]",N,Dog10_1.wav
"[4, 1, 7, 2.0]",Y,Dog10_1.wav
[1],N,Dog10_1.wav
"[1, 7]",N,Dog10_1.wav
"[1, 7, 2.0]",Y,Dog10_1.wav
[7],N,Dog10_1.wav
"[7, 2.0]",Y,Dog10_1.wav
[2.0],Y,Dog10_1.wav
[6],N,Dog10_2.wav
"[6, 9]",N,Dog10_2.wav
"[6, 9, 8]",N,Dog10_2.wav
"[6, 9, 8, 4]",N,Dog10_2.wav
"[6, 9, 8, 4, 4]",N,Dog10_2.wav
"[6, 9, 8, 4, 4, 9]",N,Dog10_2.wav
"[6, 9, 8, 4, 4, 9, 1]",N,Dog10_2.wav
"[6, 9, 8, 4, 4, 9, 1, 0]",Y,Dog10_2.wav
[9],N,Dog10_2.wav
"[9, 8]",N,Dog10_2.wav
"[9, 8, 4]",N,Dog10_2.wav
"[9, 8, 4, 4]",N,Dog10_2.wav
"[9, 8, 4, 4, 9]",N,Dog10_2.wav
"[9, 8, 4, 4, 9, 1]",N,Dog10_2.wav
"[9, 8, 4, 4, 9, 1, 0]",Y,Dog10_2.wav
[8],N,Dog10_2.wav
"[8, 4]",N,Dog10_2.wav
"[8, 4, 4]",N,Dog10_2.wav
"[8, 4, 4, 9]",N,Dog10_2.wav
"[8, 4, 4, 9, 1]",N,Dog10_2.wav
"[8, 4, 4, 9, 1, 0]",Y,Dog10_2.wav
[4],N,Dog10_2.wav
"[4, 4]",N,Dog10_2.wav
"[4, 4, 9]",N,Dog10_2.wav
"[4, 4, 9, 1]",N,Dog10_2.wav
"[4, 4, 9, 1, 0]",Y,Dog10_2.wav
[4],N,Dog10_2.wav
"[4, 9]",N,Dog10_2.wav
"[4, 9, 1]",N,Dog10_2.wav
"[4, 9, 1, 0]",Y,Dog10_2.wav
[9],N,Dog10_2.wav
"[9, 1]",N,Dog10_2.wav
"[9, 1, 0]",Y,Dog10_2.wav
[1],N,Dog10_2.wav
"[1, 0]",Y,Dog10_2.wav
[0],Y,Dog10_2.wav
[4],N,Dog10_3.wav
"[4, 7]",N,Dog10_3.wav
"[4, 7, 8]",N,Dog10_3.wav
"[4, 7, 8, 9]",N,Dog10_3.wav
"[4, 7, 8, 9, 4]",N,Dog10_3.wav
"[4, 7, 8, 9, 4, 9]",N,Dog10_3.wav
"[4, 7, 8, 9, 4, 9, 8]",N,Dog10_3.wav
"[4, 7, 8, 9, 4, 9, 8, 7]",N,Dog10_3.wav
"[4, 7, 8, 9, 4, 9, 8, 7, 2.0]",Y,Dog10_3.wav
[7],N,Dog10_3.wav
"[7, 8]",N,Dog10_3.wav
"[7, 8, 9]",N,Dog10_3.wav
"[7, 8, 9, 4]",N,Dog10_3.wav
"[7, 8, 9, 4, 9]",N,Dog10_3.wav
"[7, 8, 9, 4, 9, 8]",N,Dog10_3.wav
"[7, 8, 9, 4, 9, 8, 7]",N,Dog10_3.wav
"[7, 8, 9, 4, 9, 8, 7, 2.0]",Y,Dog10_3.wav
[8],N,Dog10_3.wav
"[8, 9]",N,Dog10_3.wav
"[8, 9, 4]",N,Dog10_3.wav
"[8, 9, 4, 9]",N,Dog10_3.wav
"[8, 9, 4, 9, 8]",N,Dog10_3.wav
"[8, 9, 4, 9, 8, 7]",N,Dog10_3.wav
"[8, 9, 4, 9, 8, 7, 2.0]",Y,Dog10_3.wav
[9],N,Dog10_3.wav
"[9, 4]",N,Dog10_3.wav
"[9, 4, 9]",N,Dog10_3.wav
"[9, 4, 9, 8]",N,Dog10_3.wav
"[9, 4, 9, 8, 7]",N,Dog10_3.wav
"[9, 4, 9, 8, 7, 2.0]",Y,Dog10_3.wav
[4],N,Dog10_3.wav
"[4, 9]",N,Dog10_3.wav
"[4, 9, 8]",N,Dog10_3.wav
"[4, 9, 8, 7]",N,Dog10_3.wav
"[4, 9, 8, 7, 2.0]",Y,Dog10_3.wav
[9],N,Dog10_3.wav
"[9, 8]",N,Dog10_3.wav
"[9, 8, 7]",N,Dog10_3.wav
"[9, 8, 7, 2.0]",Y,Dog10_3.wav
[8],N,Dog10_3.wav
"[8, 7]",N,Dog10_3.wav
"[8, 7, 2.0]",Y,Dog10_3.wav
[7],N,Dog10_3.wav
"[7, 2.0]",Y,Dog10_3.wav
[2.0],Y,Dog10_3.wav
