sound_class_list,output,File_Name
[26.0],N,Dog4_1
"[26.0, 42.0]",N,Dog4_1
"[26.0, 42.0, 14.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0, 31.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0, 31.0, 5.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0, 31.0, 5.0, 31.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0, 31.0, 5.0, 31.0, 1.0]",N,Dog4_1
"[26.0, 42.0, 14.0, 14.0, 31.0, 5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[42.0],N,Dog4_1
"[42.0, 14.0]",N,Dog4_1
"[42.0, 14.0, 14.0]",N,Dog4_1
"[42.0, 14.0, 14.0, 31.0]",N,Dog4_1
"[42.0, 14.0, 14.0, 31.0, 5.0]",N,Dog4_1
"[42.0, 14.0, 14.0, 31.0, 5.0, 31.0]",N,Dog4_1
"[42.0, 14.0, 14.0, 31.0, 5.0, 31.0, 1.0]",N,Dog4_1
"[42.0, 14.0, 14.0, 31.0, 5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[14.0],N,Dog4_1
"[14.0, 14.0]",N,Dog4_1
"[14.0, 14.0, 31.0]",N,Dog4_1
"[14.0, 14.0, 31.0, 5.0]",N,Dog4_1
"[14.0, 14.0, 31.0, 5.0, 31.0]",N,Dog4_1
"[14.0, 14.0, 31.0, 5.0, 31.0, 1.0]",N,Dog4_1
"[14.0, 14.0, 31.0, 5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[14.0],N,Dog4_1
"[14.0, 31.0]",N,Dog4_1
"[14.0, 31.0, 5.0]",N,Dog4_1
"[14.0, 31.0, 5.0, 31.0]",N,Dog4_1
"[14.0, 31.0, 5.0, 31.0, 1.0]",N,Dog4_1
"[14.0, 31.0, 5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[31.0],N,Dog4_1
"[31.0, 5.0]",N,Dog4_1
"[31.0, 5.0, 31.0]",N,Dog4_1
"[31.0, 5.0, 31.0, 1.0]",N,Dog4_1
"[31.0, 5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[5.0],N,Dog4_1
"[5.0, 31.0]",N,Dog4_1
"[5.0, 31.0, 1.0]",N,Dog4_1
"[5.0, 31.0, 1.0, 48.0]",Y,Dog4_1
[31.0],N,Dog4_1
"[31.0, 1.0]",N,Dog4_1
"[31.0, 1.0, 48.0]",Y,Dog4_1
[1.0],N,Dog4_1
"[1.0, 48.0]",Y,Dog4_1
[48.0],Y,Dog4_1
[47.0],N,Dog4_10
"[47.0, 31.0]",N,Dog4_10
"[47.0, 31.0, 14.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0, 24.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0, 24.0, 3.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0, 24.0, 3.0, 29.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0, 24.0, 3.0, 29.0, 1.0]",N,Dog4_10
"[47.0, 31.0, 14.0, 31.0, 24.0, 3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[31.0],N,Dog4_10
"[31.0, 14.0]",N,Dog4_10
"[31.0, 14.0, 31.0]",N,Dog4_10
"[31.0, 14.0, 31.0, 24.0]",N,Dog4_10
"[31.0, 14.0, 31.0, 24.0, 3.0]",N,Dog4_10
"[31.0, 14.0, 31.0, 24.0, 3.0, 29.0]",N,Dog4_10
"[31.0, 14.0, 31.0, 24.0, 3.0, 29.0, 1.0]",N,Dog4_10
"[31.0, 14.0, 31.0, 24.0, 3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[14.0],N,Dog4_10
"[14.0, 31.0]",N,Dog4_10
"[14.0, 31.0, 24.0]",N,Dog4_10
"[14.0, 31.0, 24.0, 3.0]",N,Dog4_10
"[14.0, 31.0, 24.0, 3.0, 29.0]",N,Dog4_10
"[14.0, 31.0, 24.0, 3.0, 29.0, 1.0]",N,Dog4_10
"[14.0, 31.0, 24.0, 3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[31.0],N,Dog4_10
"[31.0, 24.0]",N,Dog4_10
"[31.0, 24.0, 3.0]",N,Dog4_10
"[31.0, 24.0, 3.0, 29.0]",N,Dog4_10
"[31.0, 24.0, 3.0, 29.0, 1.0]",N,Dog4_10
"[31.0, 24.0, 3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[24.0],N,Dog4_10
"[24.0, 3.0]",N,Dog4_10
"[24.0, 3.0, 29.0]",N,Dog4_10
"[24.0, 3.0, 29.0, 1.0]",N,Dog4_10
"[24.0, 3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[3.0],N,Dog4_10
"[3.0, 29.0]",N,Dog4_10
"[3.0, 29.0, 1.0]",N,Dog4_10
"[3.0, 29.0, 1.0, 29.0]",Y,Dog4_10
[29.0],N,Dog4_10
"[29.0, 1.0]",N,Dog4_10
"[29.0, 1.0, 29.0]",Y,Dog4_10
[1.0],N,Dog4_10
"[1.0, 29.0]",Y,Dog4_10
[29.0],Y,Dog4_10
[6.0],N,Dog4_2
"[6.0, 39.0]",N,Dog4_2
"[6.0, 39.0, 5.0]",N,Dog4_2
"[6.0, 39.0, 5.0, 0.0]",N,Dog4_2
"[6.0, 39.0, 5.0, 0.0, 3.0]",N,Dog4_2
"[6.0, 39.0, 5.0, 0.0, 3.0, 48.0]",N,Dog4_2
"[6.0, 39.0, 5.0, 0.0, 3.0, 48.0, 31.0]",N,Dog4_2
"[6.0, 39.0, 5.0, 0.0, 3.0, 48.0, 31.0, 31.0]",N,Dog4_2
