sound_class_list,output,File_Name
[8],N,Dog5_1.wav
"[8, 5]",N,Dog5_1.wav
"[8, 5, 2]",N,Dog5_1.wav
"[8, 5, 2, 8]",N,Dog5_1.wav
"[8, 5, 2, 8, 6]",N,Dog5_1.wav
"[8, 5, 2, 8, 6, 2]",N,Dog5_1.wav
"[8, 5, 2, 8, 6, 2, 0]",N,Dog5_1.wav
"[8, 5, 2, 8, 6, 2, 0, 4]",N,Dog5_1.wav
"[8, 5, 2, 8, 6, 2, 0, 4, 9.0]",Y,Dog5_1.wav
[5],N,Dog5_1.wav
"[5, 2]",N,Dog5_1.wav
"[5, 2, 8]",N,Dog5_1.wav
"[5, 2, 8, 6]",N,Dog5_1.wav
"[5, 2, 8, 6, 2]",N,Dog5_1.wav
"[5, 2, 8, 6, 2, 0]",N,Dog5_1.wav
"[5, 2, 8, 6, 2, 0, 4]",N,Dog5_1.wav
"[5, 2, 8, 6, 2, 0, 4, 9.0]",Y,Dog5_1.wav
[2],N,Dog5_1.wav
"[2, 8]",N,Dog5_1.wav
"[2, 8, 6]",N,Dog5_1.wav
"[2, 8, 6, 2]",N,Dog5_1.wav
"[2, 8, 6, 2, 0]",N,Dog5_1.wav
"[2, 8, 6, 2, 0, 4]",N,Dog5_1.wav
"[2, 8, 6, 2, 0, 4, 9.0]",Y,Dog5_1.wav
[8],N,Dog5_1.wav
"[8, 6]",N,Dog5_1.wav
"[8, 6, 2]",N,Dog5_1.wav
"[8, 6, 2, 0]",N,Dog5_1.wav
"[8, 6, 2, 0, 4]",N,Dog5_1.wav
"[8, 6, 2, 0, 4, 9.0]",Y,Dog5_1.wav
[6],N,Dog5_1.wav
"[6, 2]",N,Dog5_1.wav
"[6, 2, 0]",N,Dog5_1.wav
"[6, 2, 0, 4]",N,Dog5_1.wav
"[6, 2, 0, 4, 9.0]",Y,Dog5_1.wav
[2],N,Dog5_1.wav
"[2, 0]",N,Dog5_1.wav
"[2, 0, 4]",N,Dog5_1.wav
"[2, 0, 4, 9.0]",Y,Dog5_1.wav
[0],N,Dog5_1.wav
"[0, 4]",N,Dog5_1.wav
"[0, 4, 9.0]",Y,Dog5_1.wav
[4],N,Dog5_1.wav
"[4, 9.0]",Y,Dog5_1.wav
[9.0],Y,Dog5_1.wav
[2],N,Dog5_2.wav
"[2, 2]",N,Dog5_2.wav
"[2, 2, 5]",N,Dog5_2.wav
"[2, 2, 5, 0]",N,Dog5_2.wav
"[2, 2, 5, 0, 0]",N,Dog5_2.wav
"[2, 2, 5, 0, 0, 8]",N,Dog5_2.wav
"[2, 2, 5, 0, 0, 8, 6]",N,Dog5_2.wav
"[2, 2, 5, 0, 0, 8, 6, 2]",N,Dog5_2.wav
"[2, 2, 5, 0, 0, 8, 6, 2, 9.0]",Y,Dog5_2.wav
[2],N,Dog5_2.wav
"[2, 5]",N,Dog5_2.wav
"[2, 5, 0]",N,Dog5_2.wav
"[2, 5, 0, 0]",N,Dog5_2.wav
"[2, 5, 0, 0, 8]",N,Dog5_2.wav
"[2, 5, 0, 0, 8, 6]",N,Dog5_2.wav
"[2, 5, 0, 0, 8, 6, 2]",N,Dog5_2.wav
"[2, 5, 0, 0, 8, 6, 2, 9.0]",Y,Dog5_2.wav
[5],N,Dog5_2.wav
"[5, 0]",N,Dog5_2.wav
"[5, 0, 0]",N,Dog5_2.wav
"[5, 0, 0, 8]",N,Dog5_2.wav
"[5, 0, 0, 8, 6]",N,Dog5_2.wav
"[5, 0, 0, 8, 6, 2]",N,Dog5_2.wav
"[5, 0, 0, 8, 6, 2, 9.0]",Y,Dog5_2.wav
[0],N,Dog5_2.wav
"[0, 0]",N,Dog5_2.wav
"[0, 0, 8]",N,Dog5_2.wav
"[0, 0, 8, 6]",N,Dog5_2.wav
"[0, 0, 8, 6, 2]",N,Dog5_2.wav
"[0, 0, 8, 6, 2, 9.0]",Y,Dog5_2.wav
[0],N,Dog5_2.wav
"[0, 8]",N,Dog5_2.wav
"[0, 8, 6]",N,Dog5_2.wav
"[0, 8, 6, 2]",N,Dog5_2.wav
"[0, 8, 6, 2, 9.0]",Y,Dog5_2.wav
[8],N,Dog5_2.wav
"[8, 6]",N,Dog5_2.wav
"[8, 6, 2]",N,Dog5_2.wav
"[8, 6, 2, 9.0]",Y,Dog5_2.wav
[6],N,Dog5_2.wav
"[6, 2]",N,Dog5_2.wav
"[6, 2, 9.0]",Y,Dog5_2.wav
[2],N,Dog5_2.wav
"[2, 9.0]",Y,Dog5_2.wav
[9.0],Y,Dog5_2.wav
[7],N,Dog5_3.wav
"[7, 0]",N,Dog5_3.wav
"[7, 0, 2]",N,Dog5_3.wav
"[7, 0, 2, 5]",N,Dog5_3.wav
"[7, 0, 2, 5, 5]",N,Dog5_3.wav
"[7, 0, 2, 5, 5, 0]",N,Dog5_3.wav
"[7, 0, 2, 5, 5, 0, 9]",Y,Dog5_3.wav
[0],N,Dog5_3.wav
"[0, 2]",N,Dog5_3.wav
"[0, 2, 5]",N,Dog5_3.wav
"[0, 2, 5, 5]",N,Dog5_3.wav
"[0, 2, 5, 5, 0]",N,Dog5_3.wav
"[0, 2, 5, 5, 0, 9]",Y,Dog5_3.wav
[2],N,Dog5_3.wav
"[2, 5]",N,Dog5_3.wav
"[2, 5, 5]",N,Dog5_3.wav
"[2, 5, 5, 0]",N,Dog5_3.wav
"[2, 5, 5, 0, 9]",Y,Dog5_3.wav
[5],N,Dog5_3.wav
"[5, 5]",N,Dog5_3.wav
"[5, 5, 0]",N,Dog5_3.wav
"[5, 5, 0, 9]",Y,Dog5_3.wav
[5],N,Dog5_3.wav
"[5, 0]",N,Dog5_3.wav
"[5, 0, 9]",Y,Dog5_3.wav
[0],N,Dog5_3.wav
"[0, 9]",Y,Dog5_3.wav
[9],Y,Dog5_3.wav
[2],N,Dog5_4.wav
"[2, 4]",N,Dog5_4.wav
"[2, 4, 8]",N,Dog5_4.wav
"[2, 4, 8, 5]",N,Dog5_4.wav
"[2, 4, 8, 5, 2]",N,Dog5_4.wav
"[2, 4, 8, 5, 2, 0]",N,Dog5_4.wav
"[2, 4, 8, 5, 2, 0, 2]",N,Dog5_4.wav
"[2, 4, 8, 5, 2, 0, 2, 9]",Y,Dog5_4.wav
[4],N,Dog5_4.wav
"[4, 8]",N,Dog5_4.wav
"[4, 8, 5]",N,Dog5_4.wav
"[4, 8, 5, 2]",N,Dog5_4.wav
"[4, 8, 5, 2, 0]",N,Dog5_4.wav
"[4, 8, 5, 2, 0, 2]",N,Dog5_4.wav
"[4, 8, 5, 2, 0, 2, 9]",Y,Dog5_4.wav
[8],N,Dog5_4.wav
"[8, 5]",N,Dog5_4.wav
"[8, 5, 2]",N,Dog5_4.wav
"[8, 5, 2, 0]",N,Dog5_4.wav
"[8, 5, 2, 0, 2]",N,Dog5_4.wav
"[8, 5, 2, 0, 2, 9]",Y,Dog5_4.wav
[5],N,Dog5_4.wav
"[5, 2]",N,Dog5_4.wav
"[5, 2, 0]",N,Dog5_4.wav
"[5, 2, 0, 2]",N,Dog5_4.wav
"[5, 2, 0, 2, 9]",Y,Dog5_4.wav
[2],N,Dog5_4.wav
"[2, 0]",N,Dog5_4.wav
"[2, 0, 2]",N,Dog5_4.wav
"[2, 0, 2, 9]",Y,Dog5_4.wav
[0],N,Dog5_4.wav
"[0, 2]",N,Dog5_4.wav
"[0, 2, 9]",Y,Dog5_4.wav
[2],N,Dog5_4.wav
"[2, 9]",Y,Dog5_4.wav
[9],Y,Dog5_4.wav
[0],N,Dog5_5.wav
"[0, 7]",N,Dog5_5.wav
"[0, 7, 2]",N,Dog5_5.wav
"[0, 7, 2, 8]",N,Dog5_5.wav
"[0, 7, 2, 8, 4]",N,Dog5_5.wav
"[0, 7, 2, 8, 4, 0]",N,Dog5_5.wav
"[0, 7, 2, 8, 4, 0, 6]",N,Dog5_5.wav
"[0, 7, 2, 8, 4, 0, 6, 6]",N,Dog5_5.wav
"[0, 7, 2, 8, 4, 0, 6, 6, 9.0]",Y,Dog5_5.wav
[7],N,Dog5_5.wav
"[7, 2]",N,Dog5_5.wav
"[7, 2, 8]",N,Dog5_5.wav
"[7, 2, 8, 4]",N,Dog5_5.wav
"[7, 2, 8, 4, 0]",N,Dog5_5.wav
"[7, 2, 8, 4, 0, 6]",N,Dog5_5.wav
"[7, 2, 8, 4, 0, 6, 6]",N,Dog5_5.wav
"[7, 2, 8, 4, 0, 6, 6, 9.0]",Y,Dog5_5.wav
[2],N,Dog5_5.wav
"[2, 8]",N,Dog5_5.wav
"[2, 8, 4]",N,Dog5_5.wav
"[2, 8, 4, 0]",N,Dog5_5.wav
"[2, 8, 4, 0, 6]",N,Dog5_5.wav
"[2, 8, 4, 0, 6, 6]",N,Dog5_5.wav
"[2, 8, 4, 0, 6, 6, 9.0]",Y,Dog5_5.wav
[8],N,Dog5_5.wav
"[8, 4]",N,Dog5_5.wav
"[8, 4, 0]",N,Dog5_5.wav
"[8, 4, 0, 6]",N,Dog5_5.wav
"[8, 4, 0, 6, 6]",N,Dog5_5.wav
"[8, 4, 0, 6, 6, 9.0]",Y,Dog5_5.wav
[4],N,Dog5_5.wav
"[4, 0]",N,Dog5_5.wav
"[4, 0, 6]",N,Dog5_5.wav
"[4, 0, 6, 6]",N,Dog5_5.wav
"[4, 0, 6, 6, 9.0]",Y,Dog5_5.wav
[0],N,Dog5_5.wav
"[0, 6]",N,Dog5_5.wav
"[0, 6, 6]",N,Dog5_5.wav
"[0, 6, 6, 9.0]",Y,Dog5_5.wav
[6],N,Dog5_5.wav
"[6, 6]",N,Dog5_5.wav
"[6, 6, 9.0]",Y,Dog5_5.wav
[6],N,Dog5_5.wav
"[6, 9.0]",Y,Dog5_5.wav
[9.0],Y,Dog5_5.wav
[7],N,Dog5_6.wav
"[7, 0]",N,Dog5_6.wav
"[7, 0, 7]",N,Dog5_6.wav
"[7, 0, 7, 4]",N,Dog5_6.wav
"[7, 0, 7, 4, 8]",N,Dog5_6.wav
"[7, 0, 7, 4, 8, 6]",N,Dog5_6.wav
"[7, 0, 7, 4, 8, 6, 0]",N,Dog5_6.wav
"[7, 0, 7, 4, 8, 6, 0, 2]",N,Dog5_6.wav
"[7, 0, 7, 4, 8, 6, 0, 2, 9.0]",Y,Dog5_6.wav
[0],N,Dog5_6.wav
"[0, 7]",N,Dog5_6.wav
"[0, 7, 4]",N,Dog5_6.wav
"[0, 7, 4, 8]",N,Dog5_6.wav
"[0, 7, 4, 8, 6]",N,Dog5_6.wav
"[0, 7, 4, 8, 6, 0]",N,Dog5_6.wav
"[0, 7, 4, 8, 6, 0, 2]",N,Dog5_6.wav
"[0, 7, 4, 8, 6, 0, 2, 9.0]",Y,Dog5_6.wav
[7],N,Dog5_6.wav
"[7, 4]",N,Dog5_6.wav
"[7, 4, 8]",N,Dog5_6.wav
"[7, 4, 8, 6]",N,Dog5_6.wav
"[7, 4, 8, 6, 0]",N,Dog5_6.wav
"[7, 4, 8, 6, 0, 2]",N,Dog5_6.wav
"[7, 4, 8, 6, 0, 2, 9.0]",Y,Dog5_6.wav
[4],N,Dog5_6.wav
"[4, 8]",N,Dog5_6.wav
"[4, 8, 6]",N,Dog5_6.wav
"[4, 8, 6, 0]",N,Dog5_6.wav
"[4, 8, 6, 0, 2]",N,Dog5_6.wav
"[4, 8, 6, 0, 2, 9.0]",Y,Dog5_6.wav
[8],N,Dog5_6.wav
"[8, 6]",N,Dog5_6.wav
"[8, 6, 0]",N,Dog5_6.wav
