sound_class_list,output,File_Name
[9.0],N,Dog5_1
"[9.0, 28.0]",N,Dog5_1
"[9.0, 28.0, 48.0]",N,Dog5_1
"[9.0, 28.0, 48.0, 31.0]",N,Dog5_1
"[9.0, 28.0, 48.0, 31.0, 48.0]",N,Dog5_1
"[9.0, 28.0, 48.0, 31.0, 48.0, 34.0]",N,Dog5_1
"[9.0, 28.0, 48.0, 31.0, 48.0, 34.0, 31.0]",N,Dog5_1
"[9.0, 28.0, 48.0, 31.0, 48.0, 34.0, 31.0, 9.0]",Y,Dog5_1
[28.0],N,Dog5_1
"[28.0, 48.0]",N,Dog5_1
"[28.0, 48.0, 31.0]",N,Dog5_1
"[28.0, 48.0, 31.0, 48.0]",N,Dog5_1
"[28.0, 48.0, 31.0, 48.0, 34.0]",N,Dog5_1
"[28.0, 48.0, 31.0, 48.0, 34.0, 31.0]",N,Dog5_1
"[28.0, 48.0, 31.0, 48.0, 34.0, 31.0, 9.0]",Y,Dog5_1
[48.0],N,Dog5_1
"[48.0, 31.0]",N,Dog5_1
"[48.0, 31.0, 48.0]",N,Dog5_1
"[48.0, 31.0, 48.0, 34.0]",N,Dog5_1
"[48.0, 31.0, 48.0, 34.0, 31.0]",N,Dog5_1
"[48.0, 31.0, 48.0, 34.0, 31.0, 9.0]",Y,Dog5_1
[31.0],N,Dog5_1
"[31.0, 48.0]",N,Dog5_1
"[31.0, 48.0, 34.0]",N,Dog5_1
"[31.0, 48.0, 34.0, 31.0]",N,Dog5_1
"[31.0, 48.0, 34.0, 31.0, 9.0]",Y,Dog5_1
[48.0],N,Dog5_1
"[48.0, 34.0]",N,Dog5_1
"[48.0, 34.0, 31.0]",N,Dog5_1
"[48.0, 34.0, 31.0, 9.0]",Y,Dog5_1
[34.0],N,Dog5_1
"[34.0, 31.0]",N,Dog5_1
"[34.0, 31.0, 9.0]",Y,Dog5_1
[31.0],N,Dog5_1
"[31.0, 9.0]",Y,Dog5_1
[9.0],Y,Dog5_1
[9.0],N,Dog5_10
"[9.0, 22.0]",N,Dog5_10
"[9.0, 22.0, 48.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0, 48.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0, 48.0, 3.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0, 48.0, 3.0, 24.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0, 48.0, 3.0, 24.0, 48.0]",N,Dog5_10
"[9.0, 22.0, 48.0, 6.0, 48.0, 3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[22.0],N,Dog5_10
"[22.0, 48.0]",N,Dog5_10
"[22.0, 48.0, 6.0]",N,Dog5_10
"[22.0, 48.0, 6.0, 48.0]",N,Dog5_10
"[22.0, 48.0, 6.0, 48.0, 3.0]",N,Dog5_10
"[22.0, 48.0, 6.0, 48.0, 3.0, 24.0]",N,Dog5_10
"[22.0, 48.0, 6.0, 48.0, 3.0, 24.0, 48.0]",N,Dog5_10
"[22.0, 48.0, 6.0, 48.0, 3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[48.0],N,Dog5_10
"[48.0, 6.0]",N,Dog5_10
"[48.0, 6.0, 48.0]",N,Dog5_10
"[48.0, 6.0, 48.0, 3.0]",N,Dog5_10
"[48.0, 6.0, 48.0, 3.0, 24.0]",N,Dog5_10
"[48.0, 6.0, 48.0, 3.0, 24.0, 48.0]",N,Dog5_10
"[48.0, 6.0, 48.0, 3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[6.0],N,Dog5_10
"[6.0, 48.0]",N,Dog5_10
"[6.0, 48.0, 3.0]",N,Dog5_10
"[6.0, 48.0, 3.0, 24.0]",N,Dog5_10
"[6.0, 48.0, 3.0, 24.0, 48.0]",N,Dog5_10
"[6.0, 48.0, 3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[48.0],N,Dog5_10
"[48.0, 3.0]",N,Dog5_10
"[48.0, 3.0, 24.0]",N,Dog5_10
"[48.0, 3.0, 24.0, 48.0]",N,Dog5_10
"[48.0, 3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[3.0],N,Dog5_10
"[3.0, 24.0]",N,Dog5_10
"[3.0, 24.0, 48.0]",N,Dog5_10
"[3.0, 24.0, 48.0, 34.0]",Y,Dog5_10
[24.0],N,Dog5_10
"[24.0, 48.0]",N,Dog5_10
"[24.0, 48.0, 34.0]",Y,Dog5_10
[48.0],N,Dog5_10
"[48.0, 34.0]",Y,Dog5_10
[34.0],Y,Dog5_10
[29.0],N,Dog5_2
"[29.0, 26.0]",N,Dog5_2
"[29.0, 26.0, 31.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0, 15.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0, 15.0, 0.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0, 15.0, 0.0, 48.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0, 15.0, 0.0, 48.0, 48.0]",N,Dog5_2
"[29.0, 26.0, 31.0, 40.0, 15.0, 0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[26.0],N,Dog5_2
"[26.0, 31.0]",N,Dog5_2
"[26.0, 31.0, 40.0]",N,Dog5_2
"[26.0, 31.0, 40.0, 15.0]",N,Dog5_2
"[26.0, 31.0, 40.0, 15.0, 0.0]",N,Dog5_2
"[26.0, 31.0, 40.0, 15.0, 0.0, 48.0]",N,Dog5_2
"[26.0, 31.0, 40.0, 15.0, 0.0, 48.0, 48.0]",N,Dog5_2
"[26.0, 31.0, 40.0, 15.0, 0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[31.0],N,Dog5_2
"[31.0, 40.0]",N,Dog5_2
"[31.0, 40.0, 15.0]",N,Dog5_2
"[31.0, 40.0, 15.0, 0.0]",N,Dog5_2
"[31.0, 40.0, 15.0, 0.0, 48.0]",N,Dog5_2
"[31.0, 40.0, 15.0, 0.0, 48.0, 48.0]",N,Dog5_2
"[31.0, 40.0, 15.0, 0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[40.0],N,Dog5_2
"[40.0, 15.0]",N,Dog5_2
"[40.0, 15.0, 0.0]",N,Dog5_2
"[40.0, 15.0, 0.0, 48.0]",N,Dog5_2
"[40.0, 15.0, 0.0, 48.0, 48.0]",N,Dog5_2
"[40.0, 15.0, 0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[15.0],N,Dog5_2
"[15.0, 0.0]",N,Dog5_2
"[15.0, 0.0, 48.0]",N,Dog5_2
"[15.0, 0.0, 48.0, 48.0]",N,Dog5_2
"[15.0, 0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[0.0],N,Dog5_2
"[0.0, 48.0]",N,Dog5_2
"[0.0, 48.0, 48.0]",N,Dog5_2
"[0.0, 48.0, 48.0, 31.0]",Y,Dog5_2
[48.0],N,Dog5_2
"[48.0, 48.0]",N,Dog5_2
"[48.0, 48.0, 31.0]",Y,Dog5_2
[48.0],N,Dog5_2
"[48.0, 31.0]",Y,Dog5_2
[31.0],Y,Dog5_2
[44.0],N,Dog5_3
"[44.0, 8.0]",N,Dog5_3
"[44.0, 8.0, 31.0]",N,Dog5_3
"[44.0, 8.0, 31.0, 34.0]",N,Dog5_3
"[44.0, 8.0, 31.0, 34.0, 14.0]",N,Dog5_3
"[44.0, 8.0, 31.0, 34.0, 14.0, 48.0]",Y,Dog5_3
[8.0],N,Dog5_3
"[8.0, 31.0]",N,Dog5_3
"[8.0, 31.0, 34.0]",N,Dog5_3
"[8.0, 31.0, 34.0, 14.0]",N,Dog5_3
"[8.0, 31.0, 34.0, 14.0, 48.0]",Y,Dog5_3
[31.0],N,Dog5_3
"[31.0, 34.0]",N,Dog5_3
"[31.0, 34.0, 14.0]",N,Dog5_3
"[31.0, 34.0, 14.0, 48.0]",Y,Dog5_3
[34.0],N,Dog5_3
"[34.0, 14.0]",N,Dog5_3
"[34.0, 14.0, 48.0]",Y,Dog5_3
[14.0],N,Dog5_3
"[14.0, 48.0]",Y,Dog5_3
[48.0],Y,Dog5_3
[34.0],N,Dog5_4
"[34.0, 26.0]",N,Dog5_4
"[34.0, 26.0, 31.0]",N,Dog5_4
"[34.0, 26.0, 31.0, 14.0]",N,Dog5_4
"[34.0, 26.0, 31.0, 14.0, 22.0]",N,Dog5_4
"[34.0, 26.0, 31.0, 14.0, 22.0, 34.0]",N,Dog5_4
"[34.0, 26.0, 31.0, 14.0, 22.0, 34.0, 39.0]",N,Dog5_4
"[34.0, 26.0, 31.0, 14.0, 22.0, 34.0, 39.0, 25.0]",Y,Dog5_4
[26.0],N,Dog5_4
"[26.0, 31.0]",N,Dog5_4
"[26.0, 31.0, 14.0]",N,Dog5_4
"[26.0, 31.0, 14.0, 22.0]",N,Dog5_4
"[26.0, 31.0, 14.0, 22.0, 34.0]",N,Dog5_4
"[26.0, 31.0, 14.0, 22.0, 34.0, 39.0]",N,Dog5_4
"[26.0, 31.0, 14.0, 22.0, 34.0, 39.0, 25.0]",Y,Dog5_4
[31.0],N,Dog5_4
"[31.0, 14.0]",N,Dog5_4
"[31.0, 14.0, 22.0]",N,Dog5_4
"[31.0, 14.0, 22.0, 34.0]",N,Dog5_4
"[31.0, 14.0, 22.0, 34.0, 39.0]",N,Dog5_4
"[31.0, 14.0, 22.0, 34.0, 39.0, 25.0]",Y,Dog5_4
[14.0],N,Dog5_4
"[14.0, 22.0]",N,Dog5_4
"[14.0, 22.0, 34.0]",N,Dog5_4
"[14.0, 22.0, 34.0, 39.0]",N,Dog5_4
"[14.0, 22.0, 34.0, 39.0, 25.0]",Y,Dog5_4
[22.0],N,Dog5_4
"[22.0, 34.0]",N,Dog5_4
"[22.0, 34.0, 39.0]",N,Dog5_4
"[22.0, 34.0, 39.0, 25.0]",Y,Dog5_4
[34.0],N,Dog5_4
"[34.0, 39.0]",N,Dog5_4
"[34.0, 39.0, 25.0]",Y,Dog5_4
[39.0],N,Dog5_4
"[39.0, 25.0]",Y,Dog5_4
[25.0],Y,Dog5_4
[31.0],N,Dog5_5
"[31.0, 14.0]",N,Dog5_5
"[31.0, 14.0, 34.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0, 14.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0, 14.0, 39.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0, 14.0, 39.0, 48.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0, 14.0, 39.0, 48.0, 25.0]",N,Dog5_5
"[31.0, 14.0, 34.0, 26.0, 14.0, 39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[14.0],N,Dog5_5
"[14.0, 34.0]",N,Dog5_5
"[14.0, 34.0, 26.0]",N,Dog5_5
"[14.0, 34.0, 26.0, 14.0]",N,Dog5_5
"[14.0, 34.0, 26.0, 14.0, 39.0]",N,Dog5_5
"[14.0, 34.0, 26.0, 14.0, 39.0, 48.0]",N,Dog5_5
"[14.0, 34.0, 26.0, 14.0, 39.0, 48.0, 25.0]",N,Dog5_5
"[14.0, 34.0, 26.0, 14.0, 39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[34.0],N,Dog5_5
"[34.0, 26.0]",N,Dog5_5
"[34.0, 26.0, 14.0]",N,Dog5_5
"[34.0, 26.0, 14.0, 39.0]",N,Dog5_5
"[34.0, 26.0, 14.0, 39.0, 48.0]",N,Dog5_5
"[34.0, 26.0, 14.0, 39.0, 48.0, 25.0]",N,Dog5_5
"[34.0, 26.0, 14.0, 39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[26.0],N,Dog5_5
"[26.0, 14.0]",N,Dog5_5
"[26.0, 14.0, 39.0]",N,Dog5_5
"[26.0, 14.0, 39.0, 48.0]",N,Dog5_5
"[26.0, 14.0, 39.0, 48.0, 25.0]",N,Dog5_5
"[26.0, 14.0, 39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[14.0],N,Dog5_5
"[14.0, 39.0]",N,Dog5_5
"[14.0, 39.0, 48.0]",N,Dog5_5
"[14.0, 39.0, 48.0, 25.0]",N,Dog5_5
"[14.0, 39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[39.0],N,Dog5_5
"[39.0, 48.0]",N,Dog5_5
"[39.0, 48.0, 25.0]",N,Dog5_5
"[39.0, 48.0, 25.0, 2.0]",Y,Dog5_5
[48.0],N,Dog5_5
"[48.0, 25.0]",N,Dog5_5
"[48.0, 25.0, 2.0]",Y,Dog5_5
[25.0],N,Dog5_5
"[25.0, 2.0]",Y,Dog5_5
[2.0],Y,Dog5_5
[2.0],N,Dog5_6
"[2.0, 34.0]",N,Dog5_6
"[2.0, 34.0, 48.0]",N,Dog5_6
"[2.0, 34.0, 48.0, 22.0]",N,Dog5_6
"[2.0, 34.0, 48.0, 22.0, 6.0]",N,Dog5_6
"[2.0, 34.0, 48.0, 22.0, 6.0, 48.0]",N,Dog5_6
"[2.0, 34.0, 48.0, 22.0, 6.0, 48.0, 6.0]",N,Dog5_6
"[2.0, 34.0, 48.0, 22.0, 6.0, 48.0, 6.0, 48.0]",Y,Dog5_6
[34.0],N,Dog5_6
"[34.0, 48.0]",N,Dog5_6
"[34.0, 48.0, 22.0]",N,Dog5_6
"[34.0, 48.0, 22.0, 6.0]",N,Dog5_6
"[34.0, 48.0, 22.0, 6.0, 48.0]",N,Dog5_6
"[34.0, 48.0, 22.0, 6.0, 48.0, 6.0]",N,Dog5_6
"[34.0, 48.0, 22.0, 6.0, 48.0, 6.0, 48.0]",Y,Dog5_6
[48.0],N,Dog5_6
"[48.0, 22.0]",N,Dog5_6
"[48.0, 22.0, 6.0]",N,Dog5_6
"[48.0, 22.0, 6.0, 48.0]",N,Dog5_6
"[48.0, 22.0, 6.0, 48.0, 6.0]",N,Dog5_6
"[48.0, 22.0, 6.0, 48.0, 6.0, 48.0]",Y,Dog5_6
[22.0],N,Dog5_6
"[22.0, 6.0]",N,Dog5_6
"[22.0, 6.0, 48.0]",N,Dog5_6
"[22.0, 6.0, 48.0, 6.0]",N,Dog5_6
"[22.0, 6.0, 48.0, 6.0, 48.0]",Y,Dog5_6
[6.0],N,Dog5_6
"[6.0, 48.0]",N,Dog5_6
"[6.0, 48.0, 6.0]",N,Dog5_6
"[6.0, 48.0, 6.0, 48.0]",Y,Dog5_6
[48.0],N,Dog5_6
"[48.0, 6.0]",N,Dog5_6
"[48.0, 6.0, 48.0]",Y,Dog5_6
[6.0],N,Dog5_6
