sound_class_list,output,File_Name
[5],N,Dog1_1.wav
"[5, 7]",N,Dog1_1.wav
"[5, 7, 9]",N,Dog1_1.wav
"[5, 7, 9, 9]",N,Dog1_1.wav
"[5, 7, 9, 9, 4]",N,Dog1_1.wav
"[5, 7, 9, 9, 4, 0]",N,Dog1_1.wav
"[5, 7, 9, 9, 4, 0, 9]",N,Dog1_1.wav
"[5, 7, 9, 9, 4, 0, 9, 0]",N,Dog1_1.wav
"[5, 7, 9, 9, 4, 0, 9, 0, 1.0]",Y,Dog1_1.wav
[7],N,Dog1_1.wav
"[7, 9]",N,Dog1_1.wav
"[7, 9, 9]",N,Dog1_1.wav
"[7, 9, 9, 4]",N,Dog1_1.wav
"[7, 9, 9, 4, 0]",N,Dog1_1.wav
"[7, 9, 9, 4, 0, 9]",N,Dog1_1.wav
"[7, 9, 9, 4, 0, 9, 0]",N,Dog1_1.wav
"[7, 9, 9, 4, 0, 9, 0, 1.0]",Y,Dog1_1.wav
[9],N,Dog1_1.wav
"[9, 9]",N,Dog1_1.wav
"[9, 9, 4]",N,Dog1_1.wav
"[9, 9, 4, 0]",N,Dog1_1.wav
"[9, 9, 4, 0, 9]",N,Dog1_1.wav
"[9, 9, 4, 0, 9, 0]",N,Dog1_1.wav
"[9, 9, 4, 0, 9, 0, 1.0]",Y,Dog1_1.wav
[9],N,Dog1_1.wav
"[9, 4]",N,Dog1_1.wav
"[9, 4, 0]",N,Dog1_1.wav
"[9, 4, 0, 9]",N,Dog1_1.wav
"[9, 4, 0, 9, 0]",N,Dog1_1.wav
"[9, 4, 0, 9, 0, 1.0]",Y,Dog1_1.wav
[4],N,Dog1_1.wav
"[4, 0]",N,Dog1_1.wav
"[4, 0, 9]",N,Dog1_1.wav
"[4, 0, 9, 0]",N,Dog1_1.wav
"[4, 0, 9, 0, 1.0]",Y,Dog1_1.wav
[0],N,Dog1_1.wav
"[0, 9]",N,Dog1_1.wav
"[0, 9, 0]",N,Dog1_1.wav
"[0, 9, 0, 1.0]",Y,Dog1_1.wav
[9],N,Dog1_1.wav
"[9, 0]",N,Dog1_1.wav
"[9, 0, 1.0]",Y,Dog1_1.wav
[0],N,Dog1_1.wav
"[0, 1.0]",Y,Dog1_1.wav
[1.0],Y,Dog1_1.wav
[5],N,Dog1_2.wav
"[5, 2]",N,Dog1_2.wav
"[5, 2, 2]",N,Dog1_2.wav
"[5, 2, 2, 7]",N,Dog1_2.wav
"[5, 2, 2, 7, 0]",N,Dog1_2.wav
"[5, 2, 2, 7, 0, 2]",N,Dog1_2.wav
"[5, 2, 2, 7, 0, 2, 5]",N,Dog1_2.wav
"[5, 2, 2, 7, 0, 2, 5, 4]",N,Dog1_2.wav
"[5, 2, 2, 7, 0, 2, 5, 4, 1.0]",Y,Dog1_2.wav
[2],N,Dog1_2.wav
"[2, 2]",N,Dog1_2.wav
"[2, 2, 7]",N,Dog1_2.wav
"[2, 2, 7, 0]",N,Dog1_2.wav
"[2, 2, 7, 0, 2]",N,Dog1_2.wav
"[2, 2, 7, 0, 2, 5]",N,Dog1_2.wav
"[2, 2, 7, 0, 2, 5, 4]",N,Dog1_2.wav
"[2, 2, 7, 0, 2, 5, 4, 1.0]",Y,Dog1_2.wav
[2],N,Dog1_2.wav
"[2, 7]",N,Dog1_2.wav
"[2, 7, 0]",N,Dog1_2.wav
"[2, 7, 0, 2]",N,Dog1_2.wav
"[2, 7, 0, 2, 5]",N,Dog1_2.wav
"[2, 7, 0, 2, 5, 4]",N,Dog1_2.wav
"[2, 7, 0, 2, 5, 4, 1.0]",Y,Dog1_2.wav
[7],N,Dog1_2.wav
"[7, 0]",N,Dog1_2.wav
"[7, 0, 2]",N,Dog1_2.wav
"[7, 0, 2, 5]",N,Dog1_2.wav
"[7, 0, 2, 5, 4]",N,Dog1_2.wav
"[7, 0, 2, 5, 4, 1.0]",Y,Dog1_2.wav
[0],N,Dog1_2.wav
"[0, 2]",N,Dog1_2.wav
"[0, 2, 5]",N,Dog1_2.wav
"[0, 2, 5, 4]",N,Dog1_2.wav
"[0, 2, 5, 4, 1.0]",Y,Dog1_2.wav
[2],N,Dog1_2.wav
"[2, 5]",N,Dog1_2.wav
"[2, 5, 4]",N,Dog1_2.wav
"[2, 5, 4, 1.0]",Y,Dog1_2.wav
[5],N,Dog1_2.wav
"[5, 4]",N,Dog1_2.wav
"[5, 4, 1.0]",Y,Dog1_2.wav
[4],N,Dog1_2.wav
"[4, 1.0]",Y,Dog1_2.wav
[1.0],Y,Dog1_2.wav
[7],N,Dog1_3.wav
"[7, 8]",N,Dog1_3.wav
"[7, 8, 0]",N,Dog1_3.wav
"[7, 8, 0, 5]",N,Dog1_3.wav
"[7, 8, 0, 5, 8]",N,Dog1_3.wav
"[7, 8, 0, 5, 8, 8]",N,Dog1_3.wav
"[7, 8, 0, 5, 8, 8, 2]",N,Dog1_3.wav
"[7, 8, 0, 5, 8, 8, 2, 9]",N,Dog1_3.wav
"[7, 8, 0, 5, 8, 8, 2, 9, 1.0]",Y,Dog1_3.wav
[8],N,Dog1_3.wav
"[8, 0]",N,Dog1_3.wav
"[8, 0, 5]",N,Dog1_3.wav
"[8, 0, 5, 8]",N,Dog1_3.wav
"[8, 0, 5, 8, 8]",N,Dog1_3.wav
"[8, 0, 5, 8, 8, 2]",N,Dog1_3.wav
"[8, 0, 5, 8, 8, 2, 9]",N,Dog1_3.wav
"[8, 0, 5, 8, 8, 2, 9, 1.0]",Y,Dog1_3.wav
[0],N,Dog1_3.wav
"[0, 5]",N,Dog1_3.wav
"[0, 5, 8]",N,Dog1_3.wav
"[0, 5, 8, 8]",N,Dog1_3.wav
"[0, 5, 8, 8, 2]",N,Dog1_3.wav
"[0, 5, 8, 8, 2, 9]",N,Dog1_3.wav
"[0, 5, 8, 8, 2, 9, 1.0]",Y,Dog1_3.wav
[5],N,Dog1_3.wav
"[5, 8]",N,Dog1_3.wav
"[5, 8, 8]",N,Dog1_3.wav
"[5, 8, 8, 2]",N,Dog1_3.wav
"[5, 8, 8, 2, 9]",N,Dog1_3.wav
"[5, 8, 8, 2, 9, 1.0]",Y,Dog1_3.wav
[8],N,Dog1_3.wav
"[8, 8]",N,Dog1_3.wav
"[8, 8, 2]",N,Dog1_3.wav
"[8, 8, 2, 9]",N,Dog1_3.wav
"[8, 8, 2, 9, 1.0]",Y,Dog1_3.wav
[8],N,Dog1_3.wav
"[8, 2]",N,Dog1_3.wav
"[8, 2, 9]",N,Dog1_3.wav
"[8, 2, 9, 1.0]",Y,Dog1_3.wav
[2],N,Dog1_3.wav
"[2, 9]",N,Dog1_3.wav
"[2, 9, 1.0]",Y,Dog1_3.wav
[9],N,Dog1_3.wav
"[9, 1.0]",Y,Dog1_3.wav
[1.0],Y,Dog1_3.wav
[9],N,Dog1_4.wav
"[9, 2]",N,Dog1_4.wav
"[9, 2, 0]",N,Dog1_4.wav
"[9, 2, 0, 6]",N,Dog1_4.wav
"[9, 2, 0, 6, 6]",N,Dog1_4.wav
"[9, 2, 0, 6, 6, 0]",N,Dog1_4.wav
"[9, 2, 0, 6, 6, 0, 2]",N,Dog1_4.wav
"[9, 2, 0, 6, 6, 0, 2, 9]",N,Dog1_4.wav
"[9, 2, 0, 6, 6, 0, 2, 9, 1.0]",Y,Dog1_4.wav
[2],N,Dog1_4.wav
"[2, 0]",N,Dog1_4.wav
"[2, 0, 6]",N,Dog1_4.wav
"[2, 0, 6, 6]",N,Dog1_4.wav
"[2, 0, 6, 6, 0]",N,Dog1_4.wav
"[2, 0, 6, 6, 0, 2]",N,Dog1_4.wav
"[2, 0, 6, 6, 0, 2, 9]",N,Dog1_4.wav
"[2, 0, 6, 6, 0, 2, 9, 1.0]",Y,Dog1_4.wav
[0],N,Dog1_4.wav
"[0, 6]",N,Dog1_4.wav
"[0, 6, 6]",N,Dog1_4.wav
"[0, 6, 6, 0]",N,Dog1_4.wav
"[0, 6, 6, 0, 2]",N,Dog1_4.wav
"[0, 6, 6, 0, 2, 9]",N,Dog1_4.wav
"[0, 6, 6, 0, 2, 9, 1.0]",Y,Dog1_4.wav
[6],N,Dog1_4.wav
"[6, 6]",N,Dog1_4.wav
"[6, 6, 0]",N,Dog1_4.wav
"[6, 6, 0, 2]",N,Dog1_4.wav
"[6, 6, 0, 2, 9]",N,Dog1_4.wav
"[6, 6, 0, 2, 9, 1.0]",Y,Dog1_4.wav
[6],N,Dog1_4.wav
"[6, 0]",N,Dog1_4.wav
"[6, 0, 2]",N,Dog1_4.wav
"[6, 0, 2, 9]",N,Dog1_4.wav
"[6, 0, 2, 9, 1.0]",Y,Dog1_4.wav
[0],N,Dog1_4.wav
"[0, 2]",N,Dog1_4.wav
"[0, 2, 9]",N,Dog1_4.wav
"[0, 2, 9, 1.0]",Y,Dog1_4.wav
[2],N,Dog1_4.wav
"[2, 9]",N,Dog1_4.wav
"[2, 9, 1.0]",Y,Dog1_4.wav
[9],N,Dog1_4.wav
"[9, 1.0]",Y,Dog1_4.wav
[1.0],Y,Dog1_4.wav
[5],N,Dog1_5.wav
"[5, 4]",N,Dog1_5.wav
"[5, 4, 4]",N,Dog1_5.wav
"[5, 4, 4, 0]",N,Dog1_5.wav
"[5, 4, 4, 0, 5]",N,Dog1_5.wav
"[5, 4, 4, 0, 5, 7]",N,Dog1_5.wav
"[5, 4, 4, 0, 5, 7, 4]",N,Dog1_5.wav
"[5, 4, 4, 0, 5, 7, 4, 8]",N,Dog1_5.wav
"[5, 4, 4, 0, 5, 7, 4, 8, 1.0]",Y,Dog1_5.wav
[4],N,Dog1_5.wav
"[4, 4]",N,Dog1_5.wav
"[4, 4, 0]",N,Dog1_5.wav
"[4, 4, 0, 5]",N,Dog1_5.wav
"[4, 4, 0, 5, 7]",N,Dog1_5.wav
"[4, 4, 0, 5, 7, 4]",N,Dog1_5.wav
"[4, 4, 0, 5, 7, 4, 8]",N,Dog1_5.wav
"[4, 4, 0, 5, 7, 4, 8, 1.0]",Y,Dog1_5.wav
[4],N,Dog1_5.wav
"[4, 0]",N,Dog1_5.wav
"[4, 0, 5]",N,Dog1_5.wav
"[4, 0, 5, 7]",N,Dog1_5.wav
"[4, 0, 5, 7, 4]",N,Dog1_5.wav
"[4, 0, 5, 7, 4, 8]",N,Dog1_5.wav
"[4, 0, 5, 7, 4, 8, 1.0]",Y,Dog1_5.wav
[0],N,Dog1_5.wav
"[0, 5]",N,Dog1_5.wav
"[0, 5, 7]",N,Dog1_5.wav
"[0, 5, 7, 4]",N,Dog1_5.wav
"[0, 5, 7, 4, 8]",N,Dog1_5.wav
"[0, 5, 7, 4, 8, 1.0]",Y,Dog1_5.wav
[5],N,Dog1_5.wav
"[5, 7]",N,Dog1_5.wav
"[5, 7, 4]",N,Dog1_5.wav
"[5, 7, 4, 8]",N,Dog1_5.wav
"[5, 7, 4, 8, 1.0]",Y,Dog1_5.wav
[7],N,Dog1_5.wav
"[7, 4]",N,Dog1_5.wav
"[7, 4, 8]",N,Dog1_5.wav
"[7, 4, 8, 1.0]",Y,Dog1_5.wav
